,日期,单品编码,批发价格(元/千克)
21411,2021-10-03,102900005115885,9.17
21412,2021-10-03,102900005115908,6.24
21413,2021-10-03,102900005115946,3.23
21414,2021-10-03,102900005115960,1.7
21415,2021-10-03,102900005115984,4.38
21416,2021-10-03,102900005116226,4.21
21417,2021-10-03,102900005116233,4.91
21418,2021-10-03,102900005116257,5.42
21419,2021-10-03,102900005116509,3.97
21420,2021-10-03,102900005116530,13.0
21421,2021-10-03,102900005116547,4.41
21422,2021-10-03,102900005116714,7.03
21423,2021-10-03,102900005116790,3.8
21424,2021-10-03,102900005116837,5.55
21425,2021-10-03,102900005116899,4.6
21426,2021-10-03,102900005116912,8.64
21427,2021-10-03,102900005116943,8.87
21428,2021-10-03,102900005117209,11.5
21429,2021-10-03,102900005118817,9.8
21430,2021-10-03,102900005118824,6.71
21431,2021-10-03,102900005118831,3.89
21432,2021-10-03,102900005119098,14.37
21433,2021-10-03,102900005119944,10.38
21434,2021-10-03,102900005119975,1.64
21435,2021-10-03,102900005123880,5.97
21436,2021-10-03,102900005125808,7.4
21437,2021-10-03,102900005125815,6.55
21438,2021-10-03,102900011000328,4.59
21439,2021-10-03,102900011001219,7.9
21440,2021-10-03,102900011001806,3.77
21441,2021-10-03,102900011006689,2.8
21442,2021-10-03,102900011008164,2.66
21443,2021-10-03,102900011008522,4.98
21444,2021-10-03,102900011009970,2.69
21445,2021-10-03,102900011012994,2.85
21446,2021-10-03,102900011013274,4.99
21447,2021-10-03,102900011016701,3.29
21448,2021-10-03,102900011021842,7.15
21449,2021-10-03,102900011022764,3.24
21450,2021-10-03,102900011023464,3.54
21451,2021-10-03,102900011027479,7.09
21452,2021-10-03,102900011028407,8.21
21453,2021-10-03,102900051000463,5.5
21454,2021-10-03,102900051004294,6.19
21455,2021-10-03,102900051010455,3.86
21456,2021-10-03,106949711300167,1.75
21457,2021-10-03,106958851400125,2.64
21458,2021-10-04,102900005115762,4.29
21459,2021-10-04,102900005115779,4.88
21460,2021-10-04,102900005115786,2.03
21461,2021-10-04,102900005115793,14.26
21462,2021-10-04,102900005115823,3.48
21463,2021-10-04,102900005115878,4.34
21464,2021-10-04,102900005115885,9.2
21465,2021-10-04,102900005115908,6.24
21466,2021-10-04,102900005115960,1.62
21467,2021-10-04,102900005115984,4.38
21468,2021-10-04,102900005116219,7.88
21469,2021-10-04,102900005116226,3.3
21470,2021-10-04,102900005116233,5.66
21471,2021-10-04,102900005116257,5.43
21472,2021-10-04,102900005116509,4.88
21473,2021-10-04,102900005116530,13.0
21474,2021-10-04,102900005116547,4.46
21475,2021-10-04,102900005116714,7.0
21476,2021-10-04,102900005116790,3.73
21477,2021-10-04,102900005116837,4.35
21478,2021-10-04,102900005116899,4.6
21479,2021-10-04,102900005116912,8.6
21480,2021-10-04,102900005116943,9.5
21481,2021-10-04,102900005117209,11.55
21482,2021-10-04,102900005118817,15.11
21483,2021-10-04,102900005118824,6.67
21484,2021-10-04,102900005118831,3.88
21485,2021-10-04,102900005119944,10.93
21486,2021-10-04,102900005119975,2.0
21487,2021-10-04,102900005123880,6.0
21488,2021-10-04,102900005125808,7.69
21489,2021-10-04,102900005125815,6.38
21490,2021-10-04,102900011000328,5.41
21491,2021-10-04,102900011001219,7.94
21492,2021-10-04,102900011001806,3.8
21493,2021-10-04,102900011001813,1.0
21494,2021-10-04,102900011006689,2.9
21495,2021-10-04,102900011008164,2.4
21496,2021-10-04,102900011008522,4.98
21497,2021-10-04,102900011009970,2.81
21498,2021-10-04,102900011012994,2.88
21499,2021-10-04,102900011013274,4.85
21500,2021-10-04,102900011016701,3.02
21501,2021-10-04,102900011021842,7.18
21502,2021-10-04,102900011022764,5.55
21503,2021-10-04,102900011023464,4.53
21504,2021-10-04,102900011028407,3.0
21505,2021-10-04,102900011029176,4.52
21506,2021-10-04,102900051000463,6.3
21507,2021-10-04,102900051004294,6.74
21508,2021-10-04,102900051010455,3.86
21509,2021-10-04,106949711300167,1.77
21510,2021-10-04,106958851400125,2.56
21511,2021-10-05,102900005115762,4.11
21512,2021-10-05,102900005115779,4.43
21513,2021-10-05,102900005115786,2.03
21514,2021-10-05,102900005115793,14.3
21515,2021-10-05,102900005115823,3.79
21516,2021-10-05,102900005115861,2.8
21517,2021-10-05,102900005115878,4.3
21518,2021-10-05,102900005115908,6.24
21519,2021-10-05,102900005115960,1.6
21520,2021-10-05,102900005115984,4.51
21521,2021-10-05,102900005116219,7.88
21522,2021-10-05,102900005116226,3.3
21523,2021-10-05,102900005116233,6.21
21524,2021-10-05,102900005116257,6.17
21525,2021-10-05,102900005116509,5.22
21526,2021-10-05,102900005116530,13.0
21527,2021-10-05,102900005116547,4.43
21528,2021-10-05,102900005116714,7.0
21529,2021-10-05,102900005116790,3.71
21530,2021-10-05,102900005116837,4.34
21531,2021-10-05,102900005116899,4.6
21532,2021-10-05,102900005116912,8.59
21533,2021-10-05,102900005116943,9.51
21534,2021-10-05,102900005117209,10.54
21535,2021-10-05,102900005118817,12.06
21536,2021-10-05,102900005118824,6.67
21537,2021-10-05,102900005118831,3.9
21538,2021-10-05,102900005119098,14.36
21539,2021-10-05,102900005119944,11.84
21540,2021-10-05,102900005119975,2.0
21541,2021-10-05,102900005123880,6.59
21542,2021-10-05,102900005125808,7.32
21543,2021-10-05,102900005125815,6.65
21544,2021-10-05,102900011000328,6.81
21545,2021-10-05,102900011001219,8.16
21546,2021-10-05,102900011001806,3.89
21547,2021-10-05,102900011006689,2.89
21548,2021-10-05,102900011008164,2.96
21549,2021-10-05,102900011008522,4.98
21550,2021-10-05,102900011009970,3.07
21551,2021-10-05,102900011011546,1.0
21552,2021-10-05,102900011012994,2.88
21553,2021-10-05,102900011013274,4.93
21554,2021-10-05,102900011016701,3.0
21555,2021-10-05,102900011021842,7.18
21556,2021-10-05,102900011022764,5.15
21557,2021-10-05,102900011023464,4.56
21558,2021-10-05,102900011027479,8.14
21559,2021-10-05,102900011028407,3.0
21560,2021-10-05,102900011029176,4.52
21561,2021-10-05,102900051000463,6.43
21562,2021-10-05,102900051004294,6.63
21563,2021-10-05,102900051010455,3.82
21564,2021-10-05,106949711300167,1.79
21565,2021-10-05,106958851400125,2.71
21566,2021-10-06,102900005115762,3.78
21567,2021-10-06,102900005115779,4.66
21568,2021-10-06,102900005115786,2.05
21569,2021-10-06,102900005115793,14.47
21570,2021-10-06,102900005115823,3.88
21571,2021-10-06,102900005115861,2.8
21572,2021-10-06,102900005115878,3.95
21573,2021-10-06,102900005115885,9.23
21574,2021-10-06,102900005115908,6.24
21575,2021-10-06,102900005115946,3.38
21576,2021-10-06,102900005115960,1.6
21577,2021-10-06,102900005115984,4.58
21578,2021-10-06,102900005116219,7.88
21579,2021-10-06,102900005116233,6.25
21580,2021-10-06,102900005116257,7.05
21581,2021-10-06,102900005116509,5.22
21582,2021-10-06,102900005116530,12.69
21583,2021-10-06,102900005116547,4.45
21584,2021-10-06,102900005116714,7.21
21585,2021-10-06,102900005116790,2.87
21586,2021-10-06,102900005116837,4.36
21587,2021-10-06,102900005116899,4.6
21588,2021-10-06,102900005116912,8.5
21589,2021-10-06,102900005116943,9.67
21590,2021-10-06,102900005117209,9.79
21591,2021-10-06,102900005118817,11.99
21592,2021-10-06,102900005118824,6.65
21593,2021-10-06,102900005118831,3.89
21594,2021-10-06,102900005119098,14.39
21595,2021-10-06,102900005119944,11.65
21596,2021-10-06,102900005119975,2.0
21597,2021-10-06,102900005123880,7.03
21598,2021-10-06,102900005125808,7.34
21599,2021-10-06,102900005125815,6.53
21600,2021-10-06,102900011000328,6.29
21601,2021-10-06,102900011001219,8.28
21602,2021-10-06,102900011001806,3.89
21603,2021-10-06,102900011006689,2.89
21604,2021-10-06,102900011008164,2.82
21605,2021-10-06,102900011008522,4.98
21606,2021-10-06,102900011009970,3.02
21607,2021-10-06,102900011012994,2.81
21608,2021-10-06,102900011013274,4.92
21609,2021-10-06,102900011016701,3.01
21610,2021-10-06,102900011021842,7.18
21611,2021-10-06,102900011022764,5.46
21612,2021-10-06,102900011023464,4.56
21613,2021-10-06,102900011026793,3.15
21614,2021-10-06,102900011027479,8.36
21615,2021-10-06,102900011029176,4.66
21616,2021-10-06,102900051000463,6.65
21617,2021-10-06,102900051004294,6.02
21618,2021-10-06,102900051010455,3.83
21619,2021-10-06,106949711300167,1.74
21620,2021-10-06,106958851400125,2.62
21621,2021-10-07,102900005115762,4.76
21622,2021-10-07,102900005115779,4.68
21623,2021-10-07,102900005115786,2.13
21624,2021-10-07,102900005115793,13.9
21625,2021-10-07,102900005115823,3.88
21626,2021-10-07,102900005115861,2.8
21627,2021-10-07,102900005115878,4.05
21628,2021-10-07,102900005115885,9.23
21629,2021-10-07,102900005115908,6.27
21630,2021-10-07,102900005115946,3.2
21631,2021-10-07,102900005115960,1.6
21632,2021-10-07,102900005115984,4.58
21633,2021-10-07,102900005116219,7.8
21634,2021-10-07,102900005116226,3.18
21635,2021-10-07,102900005116233,6.23
21636,2021-10-07,102900005116257,7.31
21637,2021-10-07,102900005116509,5.22
21638,2021-10-07,102900005116530,12.4
21639,2021-10-07,102900005116547,4.43
21640,2021-10-07,102900005116714,7.88
21641,2021-10-07,102900005116790,3.25
21642,2021-10-07,102900005116837,4.7
21643,2021-10-07,102900005116899,4.6
21644,2021-10-07,102900005116912,8.48
21645,2021-10-07,102900005116943,9.66
21646,2021-10-07,102900005117209,9.8
21647,2021-10-07,102900005118817,13.23
21648,2021-10-07,102900005118824,6.66
21649,2021-10-07,102900005118831,3.88
21650,2021-10-07,102900005119098,14.24
21651,2021-10-07,102900005119944,11.62
21652,2021-10-07,102900005119975,2.0
21653,2021-10-07,102900005123880,7.33
21654,2021-10-07,102900005125808,7.44
21655,2021-10-07,102900005125815,6.48
21656,2021-10-07,102900011000328,6.28
21657,2021-10-07,102900011001219,8.21
21658,2021-10-07,102900011001806,3.86
21659,2021-10-07,102900011006689,3.13
21660,2021-10-07,102900011008164,3.25
21661,2021-10-07,102900011008522,4.99
21662,2021-10-07,102900011009970,3.04
21663,2021-10-07,102900011012994,2.8
21664,2021-10-07,102900011013274,4.86
21665,2021-10-07,102900011016701,3.08
21666,2021-10-07,102900011022764,6.4
21667,2021-10-07,102900011023464,4.54
21668,2021-10-07,102900011026793,3.14
21669,2021-10-07,102900011027479,8.37
21670,2021-10-07,102900011029176,4.68
21671,2021-10-07,102900051000463,5.77
21672,2021-10-07,102900051004294,5.9
21673,2021-10-07,102900051010455,3.76
21674,2021-10-07,106949711300167,1.71
21675,2021-10-07,106958851400125,2.59
21676,2021-10-08,102900005115762,4.76
21677,2021-10-08,102900005115779,4.68
21678,2021-10-08,102900005115786,1.97
21679,2021-10-08,102900005115793,12.94
21680,2021-10-08,102900005115823,3.88
21681,2021-10-08,102900005115861,2.8
21682,2021-10-08,102900005115878,4.09
21683,2021-10-08,102900005115885,9.21
21684,2021-10-08,102900005115908,6.27
21685,2021-10-08,102900005115946,3.2
21686,2021-10-08,102900005115960,1.69
21687,2021-10-08,102900005115984,4.58
21688,2021-10-08,102900005116219,7.8
21689,2021-10-08,102900005116233,6.18
21690,2021-10-08,102900005116257,6.89
21691,2021-10-08,102900005116509,5.19
21692,2021-10-08,102900005116530,12.4
21693,2021-10-08,102900005116547,4.46
21694,2021-10-08,102900005116714,8.4
21695,2021-10-08,102900005116790,3.05
21696,2021-10-08,102900005116837,5.87
21697,2021-10-08,102900005116899,4.6
21698,2021-10-08,102900005116912,8.45
21699,2021-10-08,102900005116943,9.83
21700,2021-10-08,102900005117209,9.78
21701,2021-10-08,102900005118817,15.3
21702,2021-10-08,102900005118824,6.55
21703,2021-10-08,102900005118831,4.23
21704,2021-10-08,102900005119098,14.19
21705,2021-10-08,102900005119944,11.6
21706,2021-10-08,102900005119975,2.0
21707,2021-10-08,102900005123880,7.66
21708,2021-10-08,102900005125808,7.57
21709,2021-10-08,102900005125815,6.48
21710,2021-10-08,102900011000328,5.74
21711,2021-10-08,102900011001806,3.78
21712,2021-10-08,102900011006689,3.24
21713,2021-10-08,102900011008164,3.44
21714,2021-10-08,102900011008522,5.05
21715,2021-10-08,102900011009970,3.44
21716,2021-10-08,102900011012994,2.8
21717,2021-10-08,102900011013274,4.84
21718,2021-10-08,102900011016701,3.15
21719,2021-10-08,102900011021842,7.17
21720,2021-10-08,102900011022764,6.4
21721,2021-10-08,102900011023464,4.54
21722,2021-10-08,102900011029176,4.58
21723,2021-10-08,102900051000463,5.41
21724,2021-10-08,102900051004294,6.13
21725,2021-10-08,102900051010455,3.76
21726,2021-10-08,106930274220092,1.0
21727,2021-10-08,106949711300167,1.7
21728,2021-10-08,106958851400125,2.59
21729,2021-10-09,102900005115762,4.79
21730,2021-10-09,102900005115779,4.68
21731,2021-10-09,102900005115786,2.08
21732,2021-10-09,102900005115793,12.93
21733,2021-10-09,102900005115823,3.88
21734,2021-10-09,102900005115861,2.9
21735,2021-10-09,102900005115878,4.15
21736,2021-10-09,102900005115885,9.23
21737,2021-10-09,102900005115908,6.28
21738,2021-10-09,102900005115946,3.35
21739,2021-10-09,102900005115960,1.7
21740,2021-10-09,102900005115984,4.58
21741,2021-10-09,102900005116219,7.8
21742,2021-10-09,102900005116226,3.2
21743,2021-10-09,102900005116233,5.81
21744,2021-10-09,102900005116257,6.72
21745,2021-10-09,102900005116509,5.18
21746,2021-10-09,102900005116530,12.4
21747,2021-10-09,102900005116547,4.44
21748,2021-10-09,102900005116714,8.76
21749,2021-10-09,102900005116790,3.41
21750,2021-10-09,102900005116837,7.33
21751,2021-10-09,102900005116899,4.6
21752,2021-10-09,102900005116912,8.44
21753,2021-10-09,102900005116943,9.85
21754,2021-10-09,102900005117209,9.79
21755,2021-10-09,102900005118817,14.74
21756,2021-10-09,102900005118824,6.48
21757,2021-10-09,102900005118831,4.23
21758,2021-10-09,102900005119098,14.15
21759,2021-10-09,102900005119944,11.58
21760,2021-10-09,102900005119975,2.0
21761,2021-10-09,102900005122654,9.02
21762,2021-10-09,102900005123880,7.64
21763,2021-10-09,102900005125808,7.49
21764,2021-10-09,102900005125815,6.47
21765,2021-10-09,102900011000328,5.74
21766,2021-10-09,102900011000335,2.5
21767,2021-10-09,102900011001219,8.3
21768,2021-10-09,102900011001806,3.76
21769,2021-10-09,102900011006689,3.34
21770,2021-10-09,102900011008164,3.33
21771,2021-10-09,102900011008522,5.05
21772,2021-10-09,102900011009970,3.64
21773,2021-10-09,102900011012994,2.79
21774,2021-10-09,102900011016701,3.21
21775,2021-10-09,102900011021842,7.17
21776,2021-10-09,102900011022764,6.16
21777,2021-10-09,102900011023464,4.56
21778,2021-10-09,102900011029176,4.1
21779,2021-10-09,102900051000463,5.92
21780,2021-10-09,102900051004294,6.13
21781,2021-10-09,102900051010455,3.76
21782,2021-10-09,106949711300167,1.72
21783,2021-10-09,106958851400125,2.58
21784,2021-10-10,102900005115762,5.35
21785,2021-10-10,102900005115779,4.38
21786,2021-10-10,102900005115786,2.11
21787,2021-10-10,102900005115793,12.93
21788,2021-10-10,102900005115823,3.88
21789,2021-10-10,102900005115861,3.0
21790,2021-10-10,102900005115878,5.48
21791,2021-10-10,102900005115885,9.22
21792,2021-10-10,102900005115908,6.27
21793,2021-10-10,102900005115946,3.39
21794,2021-10-10,102900005115960,1.7
21795,2021-10-10,102900005115984,4.58
21796,2021-10-10,102900005116219,7.92
21797,2021-10-10,102900005116226,3.22
21798,2021-10-10,102900005116233,6.59
21799,2021-10-10,102900005116257,6.57
21800,2021-10-10,102900005116509,5.18
21801,2021-10-10,102900005116530,12.4
21802,2021-10-10,102900005116547,4.45
21803,2021-10-10,102900005116714,8.88
21804,2021-10-10,102900005116790,3.7
21805,2021-10-10,102900005116837,8.18
21806,2021-10-10,102900005116899,4.6
21807,2021-10-10,102900005116912,8.44
21808,2021-10-10,102900005116943,9.74
21809,2021-10-10,102900005117209,8.87
21810,2021-10-10,102900005118817,14.74
21811,2021-10-10,102900005118824,6.57
21812,2021-10-10,102900005118831,4.33
21813,2021-10-10,102900005119098,14.16
21814,2021-10-10,102900005119104,2.18
21815,2021-10-10,102900005119944,11.59
21816,2021-10-10,102900005119975,2.0
21817,2021-10-10,102900005122654,9.44
21818,2021-10-10,102900005123880,7.66
21819,2021-10-10,102900005125808,7.45
21820,2021-10-10,102900005125815,6.48
21821,2021-10-10,102900011000328,5.7
21822,2021-10-10,102900011001219,8.43
21823,2021-10-10,102900011001806,3.76
21824,2021-10-10,102900011008164,3.86
21825,2021-10-10,102900011008522,4.99
21826,2021-10-10,102900011009970,4.59
21827,2021-10-10,102900011012994,2.81
21828,2021-10-10,102900011013274,4.84
21829,2021-10-10,102900011016701,3.18
21830,2021-10-10,102900011021842,7.17
21831,2021-10-10,102900011022764,6.11
21832,2021-10-10,102900011023464,4.54
21833,2021-10-10,102900011026793,3.12
21834,2021-10-10,102900011029176,3.8
21835,2021-10-10,102900051000463,6.17
21836,2021-10-10,102900051004294,6.18
21837,2021-10-10,102900051009336,16.31
21838,2021-10-10,102900051010455,3.76
21839,2021-10-10,106949711300167,1.78
21840,2021-10-10,106958851400125,2.59
21841,2021-10-11,102900005115762,5.35
21842,2021-10-11,102900005115779,4.18
21843,2021-10-11,102900005115786,2.12
21844,2021-10-11,102900005115793,12.93
21845,2021-10-11,102900005115823,3.91
21846,2021-10-11,102900005115861,3.1
21847,2021-10-11,102900005115878,4.81
21848,2021-10-11,102900005115885,9.2
21849,2021-10-11,102900005115908,6.26
21850,2021-10-11,102900005115946,3.42
21851,2021-10-11,102900005115960,1.7
21852,2021-10-11,102900005115984,4.58
21853,2021-10-11,102900005116219,8.04
21854,2021-10-11,102900005116226,3.15
21855,2021-10-11,102900005116233,6.89
21856,2021-10-11,102900005116257,6.03
21857,2021-10-11,102900005116509,5.37
21858,2021-10-11,102900005116530,12.4
21859,2021-10-11,102900005116547,4.64
21860,2021-10-11,102900005116714,8.99
21861,2021-10-11,102900005116790,4.05
21862,2021-10-11,102900005116837,11.73
21863,2021-10-11,102900005116899,4.6
21864,2021-10-11,102900005116912,8.46
21865,2021-10-11,102900005116943,9.74
21866,2021-10-11,102900005117209,8.71
21867,2021-10-11,102900005118817,17.85
21868,2021-10-11,102900005118824,6.59
21869,2021-10-11,102900005118831,4.12
21870,2021-10-11,102900005119098,14.25
21871,2021-10-11,102900005119104,2.25
21872,2021-10-11,102900005119944,11.71
21873,2021-10-11,102900005119975,2.0
21874,2021-10-11,102900005122654,9.8
21875,2021-10-11,102900005123880,7.85
21876,2021-10-11,102900005125808,7.69
21877,2021-10-11,102900005125815,6.59
21878,2021-10-11,102900011000328,5.65
21879,2021-10-11,102900011001219,8.52
21880,2021-10-11,102900011006689,3.46
21881,2021-10-11,102900011008164,3.85
21882,2021-10-11,102900011008522,4.98
21883,2021-10-11,102900011009246,7.33
21884,2021-10-11,102900011009970,4.87
21885,2021-10-11,102900011012994,2.85
21886,2021-10-11,102900011013274,4.84
21887,2021-10-11,102900011016701,2.93
21888,2021-10-11,102900011021842,7.16
21889,2021-10-11,102900011022764,5.28
21890,2021-10-11,102900011023464,4.54
21891,2021-10-11,102900011027479,8.37
21892,2021-10-11,102900011029176,3.8
21893,2021-10-11,102900051000463,5.55
21894,2021-10-11,102900051004294,6.06
21895,2021-10-11,102900051010455,3.76
21896,2021-10-11,106949711300167,1.84
21897,2021-10-11,106971533450003,2.67
21898,2021-10-12,102900005115762,5.37
21899,2021-10-12,102900005115779,4.36
21900,2021-10-12,102900005115786,2.12
21901,2021-10-12,102900005115793,12.91
21902,2021-10-12,102900005115823,3.97
21903,2021-10-12,102900005115861,3.2
21904,2021-10-12,102900005115878,6.44
21905,2021-10-12,102900005115885,9.17
21906,2021-10-12,102900005115908,6.26
21907,2021-10-12,102900005115946,3.43
21908,2021-10-12,102900005115960,1.7
21909,2021-10-12,102900005115984,4.38
21910,2021-10-12,102900005116219,8.04
21911,2021-10-12,102900005116226,3.0
21912,2021-10-12,102900005116233,6.95
21913,2021-10-12,102900005116257,6.03
21914,2021-10-12,102900005116509,5.55
21915,2021-10-12,102900005116530,12.4
21916,2021-10-12,102900005116547,4.64
21917,2021-10-12,102900005116714,9.18
21918,2021-10-12,102900005116790,4.36
21919,2021-10-12,102900005116837,9.63
21920,2021-10-12,102900005116899,4.6
21921,2021-10-12,102900005116912,8.54
21922,2021-10-12,102900005116943,9.65
21923,2021-10-12,102900005117209,8.71
21924,2021-10-12,102900005118817,17.62
21925,2021-10-12,102900005118824,6.58
21926,2021-10-12,102900005118831,3.77
21927,2021-10-12,102900005119098,14.19
21928,2021-10-12,102900005119104,2.26
21929,2021-10-12,102900005119944,11.57
21930,2021-10-12,102900005119975,2.0
21931,2021-10-12,102900005122654,9.83
21932,2021-10-12,102900005123880,7.84
21933,2021-10-12,102900005125808,7.63
21934,2021-10-12,102900005125815,6.4
21935,2021-10-12,102900011000328,5.63
21936,2021-10-12,102900011001219,8.44
21937,2021-10-12,102900011001806,3.75
21938,2021-10-12,102900011008164,3.04
21939,2021-10-12,102900011008522,4.98
21940,2021-10-12,102900011009246,7.33
21941,2021-10-12,102900011009970,5.07
21942,2021-10-12,102900011012994,2.78
21943,2021-10-12,102900011013274,4.92
21944,2021-10-12,102900011016701,2.74
21945,2021-10-12,102900011021842,7.14
21946,2021-10-12,102900011022764,4.62
21947,2021-10-12,102900011023464,4.54
21948,2021-10-12,102900011029176,3.83
21949,2021-10-12,102900051000463,5.26
21950,2021-10-12,102900051004294,6.04
21951,2021-10-12,102900051010455,3.76
21952,2021-10-12,106949711300167,1.78
21953,2021-10-12,106971533450003,2.65
21954,2021-10-13,102900005115762,5.12
21955,2021-10-13,102900005115779,4.97
21956,2021-10-13,102900005115786,2.1
21957,2021-10-13,102900005115793,13.65
21958,2021-10-13,102900005115823,3.71
21959,2021-10-13,102900005115861,3.4
21960,2021-10-13,102900005115878,6.26
21961,2021-10-13,102900005115885,9.19
21962,2021-10-13,102900005115908,6.24
21963,2021-10-13,102900005115946,3.4
21964,2021-10-13,102900005115960,1.7
21965,2021-10-13,102900005115984,4.57
21966,2021-10-13,102900005116219,7.21
21967,2021-10-13,102900005116226,4.46
21968,2021-10-13,102900005116233,7.7
21969,2021-10-13,102900005116257,6.98
21970,2021-10-13,102900005116509,6.56
21971,2021-10-13,102900005116530,12.4
21972,2021-10-13,102900005116547,4.64
21973,2021-10-13,102900005116714,9.45
21974,2021-10-13,102900005116790,4.19
21975,2021-10-13,102900005116837,10.57
21976,2021-10-13,102900005116899,4.6
21977,2021-10-13,102900005116912,7.79
21978,2021-10-13,102900005116943,9.53
21979,2021-10-13,102900005117209,9.62
21980,2021-10-13,102900005118817,13.91
21981,2021-10-13,102900005118824,6.85
21982,2021-10-13,102900005118831,3.67
21983,2021-10-13,102900005119098,14.56
21984,2021-10-13,102900005119104,2.17
21985,2021-10-13,102900005119944,11.32
21986,2021-10-13,102900005119975,2.0
21987,2021-10-13,102900005122654,10.38
21988,2021-10-13,102900005123880,8.16
21989,2021-10-13,102900005125808,8.01
21990,2021-10-13,102900005125815,6.71
21991,2021-10-13,102900011000328,6.41
21992,2021-10-13,102900011001219,8.42
21993,2021-10-13,102900011001806,3.7
21994,2021-10-13,102900011008164,2.97
21995,2021-10-13,102900011008522,4.98
21996,2021-10-13,102900011009970,5.19
21997,2021-10-13,102900011012994,2.94
21998,2021-10-13,102900011013274,5.14
21999,2021-10-13,102900011016701,2.93
22000,2021-10-13,102900011021842,7.14
22001,2021-10-13,102900011022764,4.62
22002,2021-10-13,102900011023464,5.04
22003,2021-10-13,102900011027479,8.81
22004,2021-10-13,102900011029176,4.65
22005,2021-10-13,102900051000463,6.3
22006,2021-10-13,102900051004294,6.45
22007,2021-10-13,102900051010455,3.56
22008,2021-10-13,106949711300167,1.88
22009,2021-10-13,106971533450003,2.54
22010,2021-10-14,102900005115762,5.12
22011,2021-10-14,102900005115779,5.07
22012,2021-10-14,102900005115786,2.1
22013,2021-10-14,102900005115793,13.73
22014,2021-10-14,102900005115823,4.98
22015,2021-10-14,102900005115861,3.4
22016,2021-10-14,102900005115878,6.51
22017,2021-10-14,102900005115885,9.2
22018,2021-10-14,102900005115908,6.21
22019,2021-10-14,102900005115946,5.07
22020,2021-10-14,102900005115960,1.76
22021,2021-10-14,102900005115984,4.58
22022,2021-10-14,102900005116219,7.33
22023,2021-10-14,102900005116226,3.87
22024,2021-10-14,102900005116233,7.71
22025,2021-10-14,102900005116257,6.96
22026,2021-10-14,102900005116530,12.4
22027,2021-10-14,102900005116547,4.65
22028,2021-10-14,102900005116714,9.45
22029,2021-10-14,102900005116790,4.13
22030,2021-10-14,102900005116837,10.09
22031,2021-10-14,102900005116899,4.6
22032,2021-10-14,102900005116912,8.41
22033,2021-10-14,102900005116943,9.51
22034,2021-10-14,102900005117209,9.63
22035,2021-10-14,102900005118572,3.6
22036,2021-10-14,102900005118817,14.16
22037,2021-10-14,102900005118824,6.45
22038,2021-10-14,102900005118831,4.01
22039,2021-10-14,102900005119098,14.12
22040,2021-10-14,102900005119104,2.13
22041,2021-10-14,102900005119944,11.96
22042,2021-10-14,102900005119975,2.0
22043,2021-10-14,102900005122654,10.37
22044,2021-10-14,102900005123880,8.14
22045,2021-10-14,102900005125808,8.33
22046,2021-10-14,102900005125815,6.45
22047,2021-10-14,102900011000328,6.62
22048,2021-10-14,102900011001806,3.85
22049,2021-10-14,102900011006689,3.81
22050,2021-10-14,102900011008164,2.96
22051,2021-10-14,102900011008522,4.98
22052,2021-10-14,102900011009970,5.25
22053,2021-10-14,102900011012994,2.95
22054,2021-10-14,102900011013274,4.99
22055,2021-10-14,102900011016701,2.97
22056,2021-10-14,102900011021842,7.14
22057,2021-10-14,102900011022764,5.55
22058,2021-10-14,102900011023464,5.56
22059,2021-10-14,102900011027479,8.9
22060,2021-10-14,102900011029176,4.56
22061,2021-10-14,102900051000463,6.31
22062,2021-10-14,102900051004294,6.33
22063,2021-10-14,102900051009336,16.43
22064,2021-10-14,102900051010455,3.56
22065,2021-10-14,106949711300167,1.87
22066,2021-10-14,106971533450003,2.74
22067,2021-10-15,102900005115762,5.14
22068,2021-10-15,102900005115779,4.88
22069,2021-10-15,102900005115786,2.95
22070,2021-10-15,102900005115793,13.73
22071,2021-10-15,102900005115823,4.98
22072,2021-10-15,102900005115861,3.91
22073,2021-10-15,102900005115878,7.24
22074,2021-10-15,102900005115885,9.2
22075,2021-10-15,102900005115908,6.23
22076,2021-10-15,102900005115946,3.75
22077,2021-10-15,102900005115960,1.8
22078,2021-10-15,102900005115984,4.9
22079,2021-10-15,102900005116219,7.39
22080,2021-10-15,102900005116226,3.32
22081,2021-10-15,102900005116233,7.53
22082,2021-10-15,102900005116257,6.91
22083,2021-10-15,102900005116509,6.77
22084,2021-10-15,102900005116530,12.4
22085,2021-10-15,102900005116547,4.82
22086,2021-10-15,102900005116714,9.46
22087,2021-10-15,102900005116790,4.13
22088,2021-10-15,102900005116837,6.15
22089,2021-10-15,102900005116899,4.6
22090,2021-10-15,102900005116912,8.38
22091,2021-10-15,102900005116943,9.51
22092,2021-10-15,102900005117209,9.63
22093,2021-10-15,102900005118572,3.6
22094,2021-10-15,102900005118817,13.98
22095,2021-10-15,102900005118824,6.49
22096,2021-10-15,102900005118831,4.35
22097,2021-10-15,102900005119098,14.06
22098,2021-10-15,102900005119104,2.33
22099,2021-10-15,102900005119944,11.91
22100,2021-10-15,102900005119975,2.0
22101,2021-10-15,102900005122654,10.6
22102,2021-10-15,102900005123880,7.9
22103,2021-10-15,102900005125808,8.82
22104,2021-10-15,102900005125815,6.65
22105,2021-10-15,102900011000328,6.93
22106,2021-10-15,102900011001219,8.61
22107,2021-10-15,102900011001806,3.74
22108,2021-10-15,102900011006689,3.81
22109,2021-10-15,102900011008164,2.96
